LR: 0.0001, buffer: 100000, upd: 0.0004
Ep: 844, Reward: -37.98449612403174, Avg: -36.69967066283894
Ep: 845, Reward: -37.50000000000019, Avg: -36.71071306566579
Ep: 846, Reward: -38.31168831168844, Avg: -36.40342747200249
Ep: 847, Reward: -43.89438943894416, Avg: -36.7660661455084
Ep: 848, Reward: -51.45631067961197, Avg: -36.89706760846889
Ep: 849, Reward: -35.374149659863974, Avg: -36.787086707591186
Ep: 850, Reward: -55.631399317406526, Avg: -37.3208443097878
Ep: 851, Reward: -16.317991631799433, Avg: -36.895416631169084
Ep: 852, Reward: -60.60606060606107, Avg: -37.19226671091391
Ep: 853, Reward: -42.23826714801459, Avg: -36.98627100401566
Ep: 854, Reward: -39.6226415094343, Avg: -37.03318235061686
Ep: 855, Reward: -33.7748344370862, Avg: -36.95512313485026
Ep: 856, Reward: -47.18309859154953, Avg: -37.21126784625596
Ep: 857, Reward: -50.33112582781486, Avg: -37.381245771200774
Ep: 858, Reward: -56.66666666666706, Avg: -37.57291243786744
Ep: 859, Reward: -38.566552901024494, Avg: -37.68271589791217
Ep: 860, Reward: -32.62411347517735, Avg: -37.746964412737746
Ep: 861, Reward: -36.395759717314526, Avg: -37.52101664713486
Ep: 862, Reward: -42.07317073170761, Avg: -37.89412930683289
Ep: 863, Reward: -21.641791044775893, Avg: -37.76201301532624
Ep: 864, Reward: -33.33333333333344, Avg: -37.55797980061687
Ep: 865, Reward: 3.3210332103322844, Avg: -37.12879631415113
Ep: 866, Reward: -28.57142857142851, Avg: -36.97333412927718
Ep: 867, Reward: -51.80722891566307, Avg: -37.278807993236946
Ep: 868, Reward: -41.00294985250762, Avg: -37.23638792403868
Ep: 869, Reward: -16.6666666666671, Avg: -37.061969319387515
Ep: 870, Reward: -71.33757961783454, Avg: -37.29968968485425
Ep: 871, Reward: -19.148936170213087, Avg: -37.03912425203582
Ep: 872, Reward: -39.5017793594307, Avg: -37.098477709965785
Ep: 873, Reward: -30.06993006993, Avg: -37.39585475152888
Ep: 874, Reward: -31.506849315068553, Avg: -37.45767649143281
Ep: 875, Reward: -53.23741007194279, Avg: -37.767828369930015
Ep: 876, Reward: 6.45161290322589, Avg: -37.21351632253041
Ep: 877, Reward: -55.22388059701531, Avg: -37.175849765724536
Ep: 878, Reward: -43.52159468438556, Avg: -37.31972712989122
Ep: 879, Reward: -17.602996254681358, Avg: -37.12306336550077
Ep: 880, Reward: -44.250871080139554, Avg: -37.15018746091754
Ep: 881, Reward: -42.95302013422836, Avg: -37.13941915479713
Ep: 882, Reward: -31.899641577060894, Avg: -36.84676508513084
Ep: 883, Reward: -53.17725752508395, Avg: -36.99144088618813
Ep: 884, Reward: -77.98742138364759, Avg: -37.14044261680313
Ep: 885, Reward: -77.04918032786868, Avg: -37.540073492929494
Ep: 886, Reward: -63.85542168674752, Avg: -37.61887928212401
Ep: 887, Reward: -35.94306049822067, Avg: -37.69515576524242
Ep: 888, Reward: -67.50902527075847, Avg: -38.03914233902024
Ep: 889, Reward: -37.500000000000156, Avg: -37.857929321268756
Ep: 890, Reward: -34.426229508196734, Avg: -37.74566987722029
Ep: 891, Reward: -39.92932862190823, Avg: -37.64185757337725
Ep: 892, Reward: -34.93150684931508, Avg: -37.500976563439025
Ep: 893, Reward: -40.39735099337759, Avg: -37.53487133321532
Ep: 894, Reward: -78.26086956521716, Avg: -37.97994059669083
Ep: 895, Reward: -43.89438943894407, Avg: -38.03616844169756
Ep: 896, Reward: -72.12543554006979, Avg: -38.38995291758018
Ep: 897, Reward: -56.22895622895662, Avg: -38.542648383928785
Ep: 898, Reward: -70.68403908794807, Avg: -38.770661413244746
Ep: 899, Reward: -40.47619047619087, Avg: -38.87078755641725
Ep: 900, Reward: -65.18987341772198, Avg: -39.129829147737325
Ep: 901, Reward: -40.959409594096066, Avg: -39.222017100333574
Ep: 902, Reward: -59.70695970696016, Avg: -39.48810078191022
Ep: 903, Reward: -2.9126213592233445, Avg: -39.16470900989094
Ep: 904, Reward: -63.93442622950872, Avg: -39.46377549440825
Ep: 905, Reward: -53.27102803738353, Avg: -39.57119841846024
Ep: 906, Reward: -56.043956043956435, Avg: -40.00412120037632
Ep: 907, Reward: -41.40625000000018, Avg: -40.16167812416813
Ep: 908, Reward: -73.24414715719067, Avg: -40.55036959574004
Ep: 909, Reward: -56.810631229236286, Avg: -40.74784653740303
Ep: 910, Reward: -29.078014184397276, Avg: -40.65401129463162
Ep: 911, Reward: -42.176870748299535, Avg: -40.55197047830509
Ep: 912, Reward: -47.194719471947515, Avg: -40.56878946789636
Ep: 913, Reward: -35.361216730038045, Avg: -40.50848222127732
Ep: 914, Reward: -36.395759717314526, Avg: -40.60414713552363
Ep: 915, Reward: -70.0000000000002, Avg: -40.609025184304116
Ep: 916, Reward: -28.05755395683443, Avg: -40.98500708429649
Ep: 917, Reward: -5.737704918033584, Avg: -40.68864263687819
Ep: 918, Reward: -16.98113207547174, Avg: -40.530390716526185
Ep: 919, Reward: -41.74757281553412, Avg: -40.59633060850406
Ep: 920, Reward: -42.30769230769249, Avg: -40.4456370397777
Ep: 921, Reward: -48.717948717948985, Avg: -40.6379447320854
Ep: 922, Reward: -42.598187311178386, Avg: -40.57025571912123
Ep: 923, Reward: -48.220064724919375, Avg: -40.580509171650945
Ep: 924, Reward: -42.12218649517699, Avg: -40.91748195235364
Ep: 925, Reward: -51.048951048951345, Avg: -40.97944205107844
Ep: 926, Reward: -35.59322033898311, Avg: -40.95355607265009
Ep: 927, Reward: -37.3134328358211, Avg: -40.971851691330876
Ep: 928, Reward: -60.912052117264324, Avg: -41.01440874501125
Ep: 929, Reward: -35.27508090614902, Avg: -41.041316857443526
Ep: 930, Reward: -11.764705882352658, Avg: -41.231628276128646
Ep: 931, Reward: -50.35460992907831, Avg: -41.25976453935385
Ep: 932, Reward: -44.23791821561374, Avg: -41.42457718158604
Ep: 933, Reward: -30.23255813953482, Avg: -41.4048688646763
Ep: 934, Reward: -33.098591549295755, Avg: -41.33522386534276
Ep: 935, Reward: -26.82926829268349, Avg: -41.286110404924884
Ep: 936, Reward: -39.49044585987279, Avg: -41.53286671537547
Ep: 937, Reward: -35.48387096774196, Avg: -41.31475168839808
Ep: 938, Reward: -50.76923076923112, Avg: -41.425280875523015
Ep: 939, Reward: -56.17529880478131, Avg: -41.601368334560576
Ep: 940, Reward: -63.69636963696422, Avg: -42.38311317571136
Ep: 941, Reward: -65.29968454258722, Avg: -42.74797442791689
Ep: 942, Reward: -43.6619718309861, Avg: -42.74672432374154
Ep: 943, Reward: -22.779922779923137, Avg: -42.686267323782765
Ep: 944, Reward: -38.65030674846647, Avg: -42.69292543002712
Ep: 945, Reward: -39.189189189189285, Avg: -42.70981732191901
Ep: 946, Reward: -53.79537953795415, Avg: -42.86465423418167
Ep: 947, Reward: -45.255474452554964, Avg: -42.878265084317775
Ep: 948, Reward: -35.48387096774198, Avg: -42.71854068719908
Ep: 949, Reward: -46.42857142857165, Avg: -42.82908490488616
Ep: 950, Reward: -65.29968454258722, Avg: -42.92576775713796
Ep: 951, Reward: -56.08108108108147, Avg: -43.32339865163079
Ep: 952, Reward: -53.571428571428925, Avg: -43.253052331284465
Ep: 953, Reward: -65.98639455782356, Avg: -43.49053360538255
Ep: 954, Reward: -57.14285714285763, Avg: -43.665735761716796
Ep: 955, Reward: -64.0287769784178, Avg: -43.96827518713011
Ep: 956, Reward: -17.968749999999737, Avg: -43.67613170121461
Ep: 957, Reward: -45.525291828793975, Avg: -43.62807336122441
Ep: 958, Reward: -29.687499999999922, Avg: -43.358281694557725
Ep: 959, Reward: -40.65281899109816, Avg: -43.379144355458465
Ep: 960, Reward: -37.704918032787006, Avg: -43.429952401034555
Ep: 961, Reward: -41.3680781758959, Avg: -43.47967558562036
Ep: 962, Reward: -33.09859154929576, Avg: -43.389929793796234
Ep: 963, Reward: -34.61538461538461, Avg: -43.51966572950233
Ep: 964, Reward: -26.92307692307679, Avg: -43.455563165399774
Ep: 965, Reward: -19.30835734870312, Avg: -43.68185707099013
Ep: 966, Reward: -59.24764890282178, Avg: -43.988619274304064
Ep: 967, Reward: -26.315789473684088, Avg: -43.73370487988428
Ep: 968, Reward: -74.93734335839599, Avg: -44.07304881494315
Ep: 969, Reward: -28.57142857142848, Avg: -44.19209643399077
Ep: 970, Reward: -24.137931034482712, Avg: -43.72009994815724
Ep: 971, Reward: -62.61682242990705, Avg: -44.15477881075419
Ep: 972, Reward: -30.79584775086502, Avg: -44.067719494668516
Ep: 973, Reward: -50.381679389313256, Avg: -44.27083698786236
Ep: 974, Reward: -60.26490066225212, Avg: -44.55841750133419
Ep: 975, Reward: -15.129151291512597, Avg: -44.17733491352988
Ep: 976, Reward: -41.55844155844175, Avg: -44.657435458146566
Ep: 977, Reward: -66.55518394648873, Avg: -44.77074849164131
Ep: 978, Reward: -29.76588628762536, Avg: -44.633191407673706
Ep: 979, Reward: -64.66431095406409, Avg: -45.10380455466752
Ep: 980, Reward: -55.555555555555955, Avg: -45.216851399421685
Ep: 981, Reward: -49.36708860759526, Avg: -45.28099208415535
Ep: 982, Reward: -31.740614334471033, Avg: -45.27940181172946
Ep: 983, Reward: -28.838951310861326, Avg: -45.03601874958723
Ep: 984, Reward: -41.71779141104308, Avg: -44.673322449861196
Ep: 985, Reward: -35.064935064935135, Avg: -44.253479997231864
Ep: 986, Reward: -58.041958041958466, Avg: -44.195345360783975
Ep: 987, Reward: -57.31707317073213, Avg: -44.40908548750909
Ep: 988, Reward: -6.705539358600599, Avg: -43.801050628387515
Ep: 989, Reward: -56.95364238410638, Avg: -43.995587052228565
Ep: 990, Reward: -78.19314641744526, Avg: -44.43325622132106
Ep: 991, Reward: -44.827586206896754, Avg: -44.482238797170936
Ep: 992, Reward: -50.00000000000032, Avg: -44.63292372867779
Ep: 993, Reward: -58.33333333333379, Avg: -44.81228355207735
Ep: 994, Reward: -30.909090909090885, Avg: -44.338765765516094
Ep: 995, Reward: -46.30872483221498, Avg: -44.3629091194488
Ep: 996, Reward: -39.59731543624171, Avg: -44.03762791841053
Ep: 997, Reward: -47.58064516129102, Avg: -43.95114480773386
Ep: 998, Reward: -47.56554307116139, Avg: -43.719959847565995
Ep: 999, Reward: -64.63022508038635, Avg: -43.96150019360795
