LR: 0.0001, buffer: 10000, upd: 0.0004
Ep: 1257, Reward: -53.02013422818867, Avg: -53.931303051079425
Ep: 1258, Reward: -58.73015873015963, Avg: -53.97959754618242
Ep: 1259, Reward: -51.55709342560632, Avg: -53.98858953307006
Ep: 1260, Reward: -57.095709570957936, Avg: -53.99001020493858
Ep: 1261, Reward: -45.73643410852792, Avg: -54.00917229883284
Ep: 1262, Reward: -57.928802588997605, Avg: -54.08846032472279
Ep: 1263, Reward: -56.810631229236776, Avg: -54.09427707472559
Ep: 1264, Reward: -55.69620253164643, Avg: -54.10898557891528
Ep: 1265, Reward: -51.557093425606226, Avg: -54.083572906613966
Ep: 1266, Reward: -53.90070921985897, Avg: -54.061769188001726
Ep: 1267, Reward: -54.385964912281466, Avg: -54.10562883712454
Ep: 1268, Reward: -58.333333333334174, Avg: -54.140575073683685
Ep: 1269, Reward: -52.21843003413044, Avg: -54.08759597533217
Ep: 1270, Reward: -57.44680851063917, Avg: -54.119810539311786
Ep: 1271, Reward: -51.04895104895183, Avg: -54.02633965376169
Ep: 1272, Reward: -48.096885813149534, Avg: -54.005392803080916
Ep: 1273, Reward: -63.08724832214855, Avg: -54.18421049178185
Ep: 1274, Reward: -51.7241379310353, Avg: -54.16299033263066
Ep: 1275, Reward: -54.22535211267679, Avg: -54.23554688406045
Ep: 1276, Reward: -51.724137931035294, Avg: -54.26259218493944
Ep: 1277, Reward: -55.78231292517094, Avg: -54.27180420308003
Ep: 1278, Reward: -41.176470588235944, Avg: -54.17376498739375
Ep: 1279, Reward: -56.22895622895696, Avg: -54.15272121634998
Ep: 1280, Reward: -55.12820512820593, Avg: -54.114962171741624
Ep: 1281, Reward: -48.717948717949476, Avg: -54.13031067300562
Ep: 1282, Reward: -59.59595959596043, Avg: -54.15816395667285
Ep: 1283, Reward: -57.95795795795877, Avg: -54.23392674235929
Ep: 1284, Reward: -49.27536231884122, Avg: -54.09819739341147
Ep: 1285, Reward: -54.545454545455314, Avg: -54.17182095295052
Ep: 1286, Reward: -58.99053627760342, Avg: -54.16296088362778
Ep: 1287, Reward: -56.81063122923672, Avg: -54.21808018293313
Ep: 1288, Reward: -53.068592057762594, Avg: -54.16277884236425
Ep: 1289, Reward: -57.05521472392719, Avg: -54.13958098960351
Ep: 1290, Reward: -54.692556634305, Avg: -54.12868342669486
Ep: 1291, Reward: -52.21843003413049, Avg: -54.0911192993632
Ep: 1292, Reward: -59.2476489028222, Avg: -54.11216721696285
Ep: 1293, Reward: -52.38095238095313, Avg: -54.03464783711788
Ep: 1294, Reward: -45.45454545454624, Avg: -53.905859958330005
Ep: 1295, Reward: -55.41401273885431, Avg: -53.8057447665696
Ep: 1296, Reward: -55.97484276729642, Avg: -53.80320363195299
Ep: 1297, Reward: -54.24836601307272, Avg: -53.813313191364294
Ep: 1298, Reward: -52.55474452554826, Avg: -53.80987512937339
Ep: 1299, Reward: -40.170940170940746, Avg: -53.67060092452542
Ep: 1300, Reward: -57.295373665481286, Avg: -53.64623922493859
Ep: 1301, Reward: -50.704225352113426, Avg: -53.58661481179306
Ep: 1302, Reward: -58.0419580419588, Avg: -53.60047092472037
Ep: 1303, Reward: -52.54237288135677, Avg: -53.58525861113111
Ep: 1304, Reward: -45.31250000000065, Avg: -53.479061577232805
Ep: 1305, Reward: -57.23684210526399, Avg: -53.62053568934236
Ep: 1306, Reward: -60.71428571428658, Avg: -53.714569932253006
Ep: 1307, Reward: -52.86195286195367, Avg: -53.66390143498257
Ep: 1308, Reward: -60.00000000000083, Avg: -53.72442775077204
Ep: 1309, Reward: -55.01730103806313, Avg: -53.68729917385107
Ep: 1310, Reward: -60.26490066225251, Avg: -53.82713826311822
Ep: 1311, Reward: -45.25547445255549, Avg: -53.71015658380271
Ep: 1312, Reward: -49.45848375451336, Avg: -53.677468694075095
Ep: 1313, Reward: -53.40501792114776, Avg: -53.72172295491923
Ep: 1314, Reward: -59.595959595960416, Avg: -53.75101588421216
Ep: 1315, Reward: -53.23741007194321, Avg: -53.74391630072107
Ep: 1316, Reward: -51.851851851852615, Avg: -53.75888871994879
Ep: 1317, Reward: -50.570342205323975, Avg: -53.7239560995992
Ep: 1318, Reward: -56.67870036101168, Avg: -53.86925549990352
Ep: 1319, Reward: -56.521739130435506, Avg: -53.882748753276836
Ep: 1320, Reward: -55.01730103806309, Avg: -53.898871584446
Ep: 1321, Reward: -53.795379537954645, Avg: -53.83950994358392
Ep: 1322, Reward: -57.095709570957936, Avg: -53.903424785772366
Ep: 1323, Reward: -49.820788530466636, Avg: -53.770950852895204
Ep: 1324, Reward: -60.78431372549103, Avg: -53.83482004878203
Ep: 1325, Reward: -58.199356913184126, Avg: -53.92862464153592
Ep: 1326, Reward: -48.00000000000077, Avg: -53.9119803462339
Ep: 1327, Reward: -54.98392282958278, Avg: -53.89515290786306
Ep: 1328, Reward: -53.90070921985896, Avg: -53.873031473415864
Ep: 1329, Reward: -59.53757225433615, Avg: -53.84128855189143
Ep: 1330, Reward: -51.67286245353229, Avg: -53.84188814416868
Ep: 1331, Reward: -52.218430034130506, Avg: -53.81714687816692
Ep: 1332, Reward: -53.736654804271346, Avg: -53.86175980302122
Ep: 1333, Reward: -28.571428571428907, Avg: -53.63698457824599
Ep: 1334, Reward: -46.36015325670565, Avg: -53.553660544470006
Ep: 1335, Reward: -51.85185185185265, Avg: -53.45192589843156
Ep: 1336, Reward: -55.69620253164648, Avg: -53.51797883283893
Ep: 1337, Reward: -50.94339622641583, Avg: -53.428558926908224
Ep: 1338, Reward: -54.8387096774202, Avg: -53.511297168720596
Ep: 1339, Reward: -66.00566572238036, Avg: -53.71302049261106
Ep: 1340, Reward: -52.38095238095313, Avg: -53.81902179724249
Ep: 1341, Reward: -56.52173913043553, Avg: -53.802245619415025
Ep: 1342, Reward: -49.27536231884131, Avg: -53.728332575936754
Ep: 1343, Reward: -50.17793594306132, Avg: -53.69439764965306
Ep: 1344, Reward: -56.25000000000081, Avg: -53.61993395328343
Ep: 1345, Reward: -48.41269841269915, Avg: -53.63977522312469
Ep: 1346, Reward: -55.326460481100455, Avg: -53.649180178812884
Ep: 1347, Reward: -49.79079497908024, Avg: -53.665606647122196
Ep: 1348, Reward: -55.93220338983128, Avg: -53.697655953747784
Ep: 1349, Reward: -54.06360424028348, Avg: -53.74738290524153
Ep: 1350, Reward: -51.31086142322172, Avg: -53.71210442269955
Ep: 1351, Reward: -58.73015873015962, Avg: -53.783835075745074
Ep: 1352, Reward: -55.017301038063124, Avg: -53.784168857829876
Ep: 1353, Reward: -51.89003436426198, Avg: -53.76664536041289
Ep: 1354, Reward: -60.36585365853751, Avg: -53.76544067511375
Ep: 1355, Reward: -50.17793594306128, Avg: -53.72018170701822
Ep: 1356, Reward: -56.081081081081905, Avg: -53.723169388577325
Ep: 1357, Reward: -52.861952861953625, Avg: -53.72158757491498
Ep: 1358, Reward: -52.72727272727354, Avg: -53.66155871488613
Ep: 1359, Reward: -60.39603960396124, Avg: -53.749948176669676
Ep: 1360, Reward: -49.61240310077594, Avg: -53.675115111967855
Ep: 1361, Reward: -52.70270270270348, Avg: -53.74477779790961
Ep: 1362, Reward: -63.636363636364536, Avg: -53.801853408383266
Ep: 1363, Reward: -52.380952380953104, Avg: -53.75755661990044
Ep: 1364, Reward: -43.089430894309565, Avg: -53.63148890352707
Ep: 1365, Reward: -54.24836601307269, Avg: -53.658401629401745
Ep: 1366, Reward: -49.61240310077584, Avg: -53.6155185682109
Ep: 1367, Reward: -48.90510948905185, Avg: -53.560710013978614
Ep: 1368, Reward: -54.69255663430499, Avg: -53.52430224698832
Ep: 1369, Reward: -57.516339869281886, Avg: -53.577281345339834
Ep: 1370, Reward: -56.521739130435606, Avg: -53.5680306515378
Ep: 1371, Reward: -45.94594594594667, Avg: -53.51700060050776
Ep: 1372, Reward: -57.59717314487718, Avg: -53.61200347382503
Ep: 1373, Reward: -50.94339622641586, Avg: -53.4905649528677
Ep: 1374, Reward: -65.8385093167708, Avg: -53.63170866672505
Ep: 1375, Reward: -57.928802588997605, Avg: -53.66874317148826
Ep: 1376, Reward: -54.861111111111924, Avg: -53.700112903289025
Ep: 1377, Reward: -55.4794520547954, Avg: -53.69708429458527
Ep: 1378, Reward: -55.719557195572754, Avg: -53.84251516065863
Ep: 1379, Reward: -56.52173913043557, Avg: -53.84544298967343
Ep: 1380, Reward: -55.479452054795345, Avg: -53.84895545893933
Ep: 1381, Reward: -51.127819548872935, Avg: -53.873054167248554
Ep: 1382, Reward: -61.30952380952469, Avg: -53.89018980938419
Ep: 1383, Reward: -49.218750000000774, Avg: -53.80279772980462
Ep: 1384, Reward: -56.22895622895698, Avg: -53.872333668905775
Ep: 1385, Reward: -59.11949685534678, Avg: -53.91807409200467
Ep: 1386, Reward: -55.32646048110051, Avg: -53.88143333403965
Ep: 1387, Reward: -58.199356913184175, Avg: -53.895320590879116
Ep: 1388, Reward: -52.05479452054874, Avg: -53.88518261550699
Ep: 1389, Reward: -60.000000000000824, Avg: -53.91463046826773
Ep: 1390, Reward: -54.22535211267681, Avg: -53.90995842305145
Ep: 1391, Reward: -63.45514950166189, Avg: -54.022325617726764
Ep: 1392, Reward: -58.9905362776034, Avg: -54.01975449147458
Ep: 1393, Reward: -56.521739130435634, Avg: -54.061162358969405
Ep: 1394, Reward: -56.834532374101556, Avg: -54.17496222816495
Ep: 1395, Reward: -52.702702702703526, Avg: -54.14784912780345
Ep: 1396, Reward: -54.5454545454553, Avg: -54.13355524558503
Ep: 1397, Reward: -59.73154362416193, Avg: -54.18838702169592
Ep: 1398, Reward: -55.017301038063096, Avg: -54.213012586821065
Ep: 1399, Reward: -52.19123505976177, Avg: -54.33321553570928
Ep: 1400, Reward: -56.52173913043557, Avg: -54.32547919035883
Ep: 1401, Reward: -59.87654320987741, Avg: -54.41720236893647
Ep: 1402, Reward: -61.03896103896196, Avg: -54.4471723989065
Ep: 1403, Reward: -51.890034364261986, Avg: -54.440649013735545
Ep: 1404, Reward: -51.55709342560634, Avg: -54.503094947991606
Ep: 1405, Reward: -54.86111111111194, Avg: -54.47933763805009
Ep: 1406, Reward: -50.70422535211341, Avg: -54.37923703442835
Ep: 1407, Reward: -50.70422535211345, Avg: -54.35765975932995
Ep: 1408, Reward: -51.21951219512278, Avg: -54.26985488128116
Ep: 1409, Reward: -53.40501792114775, Avg: -54.25373205011201
Ep: 1410, Reward: -50.00000000000074, Avg: -54.1510830434895
Ep: 1411, Reward: -55.128205128206034, Avg: -54.24981035024601
Ep: 1412, Reward: -51.672862453532325, Avg: -54.2719541372362
Ep: 1413, Reward: -57.74647887324028, Avg: -54.31536874675712
Ep: 1414, Reward: -49.21875000000077, Avg: -54.21159665079753
Ep: 1415, Reward: -39.655172413793714, Avg: -54.07577427421603
Ep: 1416, Reward: -54.06360424028347, Avg: -54.097891798100335
Ep: 1417, Reward: -53.79537953795457, Avg: -54.13014217142664
Ep: 1418, Reward: -56.810631229236705, Avg: -54.13146148010889
Ep: 1419, Reward: -49.640287769784905, Avg: -54.06264696650238
Ep: 1420, Reward: -51.72413793103524, Avg: -54.0297153354321
Ep: 1421, Reward: -56.52173913043551, Avg: -54.056978931356916
Ep: 1422, Reward: -56.04395604395686, Avg: -54.046461396086904
Ep: 1423, Reward: -39.655172413793615, Avg: -53.944805234920175
Ep: 1424, Reward: -49.49494949495024, Avg: -53.83191159261478
Ep: 1425, Reward: -54.54545454545538, Avg: -53.79537256893748
Ep: 1426, Reward: -50.000000000000796, Avg: -53.815372568937484
Ep: 1427, Reward: -57.98319327731178, Avg: -53.845365273414764
Ep: 1428, Reward: -52.89855072463848, Avg: -53.835343688462565
Ep: 1429, Reward: -55.63139931740693, Avg: -53.796281959093264
Ep: 1430, Reward: -51.04895104895181, Avg: -53.79004284504747
Ep: 1431, Reward: -60.39603960396124, Avg: -53.87181894074577
Ep: 1432, Reward: -48.27586206896623, Avg: -53.81721101339272
Ep: 1433, Reward: -53.73665480427124, Avg: -54.06886327572114
Ep: 1434, Reward: -58.33333333333423, Avg: -54.188595076487424
Ep: 1435, Reward: -56.521739130435584, Avg: -54.23529394927326
Ep: 1436, Reward: -61.66134185303604, Avg: -54.29494534248715
Ep: 1437, Reward: -54.68277945619414, Avg: -54.33233917478494
Ep: 1438, Reward: -60.91205211726468, Avg: -54.39307259918339
Ep: 1439, Reward: -47.76119402985147, Avg: -54.210627882258095
Ep: 1440, Reward: -43.96551724137998, Avg: -54.126473530862356
Ep: 1441, Reward: -45.65217391304422, Avg: -54.01777787868844
Ep: 1442, Reward: -58.73015873015951, Avg: -54.11232584280163
Ep: 1443, Reward: -50.704225352113475, Avg: -54.117588736892145
Ep: 1444, Reward: -53.947368421053405, Avg: -54.09456242110268
Ep: 1445, Reward: -57.516339869281865, Avg: -54.185598835668515
Ep: 1446, Reward: -52.89855072463848, Avg: -54.16131973810389
Ep: 1447, Reward: -58.99053627760342, Avg: -54.25331715108912
Ep: 1448, Reward: -48.20717131474181, Avg: -54.17606683033823
Ep: 1449, Reward: -56.081081081081905, Avg: -54.1962415987462
Ep: 1450, Reward: -48.818897637796034, Avg: -54.171321960891945
Ep: 1451, Reward: -53.73665480427132, Avg: -54.121386921633054
Ep: 1452, Reward: -54.38596491228151, Avg: -54.11507356037525
Ep: 1453, Reward: -58.598726114650525, Avg: -54.18216047787912
Ep: 1454, Reward: -53.12500000000075, Avg: -54.10975194129376
Ep: 1455, Reward: -58.904109589041965, Avg: -54.19701367775357
Ep: 1456, Reward: -52.380952380953104, Avg: -54.16001239075229
Ep: 1457, Reward: -50.943396226415864, Avg: -54.14082682439691
Ep: 1458, Reward: -59.37500000000085, Avg: -54.20730409712418
Ep: 1459, Reward: -51.12781954887301, Avg: -54.11462189657331
Ep: 1460, Reward: -56.95364238410681, Avg: -54.188034289406595
Ep: 1461, Reward: -52.20588235294196, Avg: -54.183066085909
Ep: 1462, Reward: -63.41463414634239, Avg: -54.18084879100876
Ep: 1463, Reward: -51.85185185185252, Avg: -54.175557785717764
Ep: 1464, Reward: -60.12269938650392, Avg: -54.34589047063971
Ep: 1465, Reward: -47.91666666666735, Avg: -54.282573477175646
Ep: 1466, Reward: -62.53602305475592, Avg: -54.41180967671545
Ep: 1467, Reward: -53.73665480427116, Avg: -54.46012512986765
Ep: 1468, Reward: -45.45454545454616, Avg: -54.36774501807005
Ep: 1469, Reward: -55.696202531646364, Avg: -54.3495436446937
Ep: 1470, Reward: -52.38095238095314, Avg: -54.30813577719888
Ep: 1471, Reward: -46.61921708185118, Avg: -54.314868488557934
Ep: 1472, Reward: -54.545454545455364, Avg: -54.28435130256371
Ep: 1473, Reward: -57.51633986928189, Avg: -54.350080738992375
Ep: 1474, Reward: -46.969696969697765, Avg: -54.161392615521635
Ep: 1475, Reward: -49.640287769784855, Avg: -54.07850746732951
Ep: 1476, Reward: -52.89855072463848, Avg: -54.058881863464784
Ep: 1477, Reward: -53.17725752508444, Avg: -54.035859918167674
Ep: 1478, Reward: -56.8106312292365, Avg: -54.04677065850431
Ep: 1479, Reward: -49.82078853046665, Avg: -53.97976115250462
Ep: 1480, Reward: -57.79220779220864, Avg: -54.002888709878754
Ep: 1481, Reward: -55.97484276729644, Avg: -54.05135894206299
Ep: 1482, Reward: -57.446808510639116, Avg: -54.01273178907413
Ep: 1483, Reward: -58.730158730159566, Avg: -54.10784587637572
Ep: 1484, Reward: -54.39739413680866, Avg: -54.089530255454235
Ep: 1485, Reward: -47.36842105263224, Avg: -53.9720194974271
Ep: 1486, Reward: -58.46645367412226, Avg: -54.003419429357315
Ep: 1487, Reward: -52.5547445255483, Avg: -53.946973305480945
Ep: 1488, Reward: -55.27156549520848, Avg: -53.97914101522754
Ep: 1489, Reward: -56.04395604395683, Avg: -53.939580575667094
Ep: 1490, Reward: -54.692556634304964, Avg: -53.94425262088339
Ep: 1491, Reward: -52.54237288135672, Avg: -53.835124854680345
Ep: 1492, Reward: -49.09090909090986, Avg: -53.736128582813414
Ep: 1493, Reward: -55.47945205479535, Avg: -53.72570571205701
Ep: 1494, Reward: -53.48837209302403, Avg: -53.69224410924623
Ep: 1495, Reward: -53.90070921985897, Avg: -53.70422417441779
Ep: 1496, Reward: -53.57142857142941, Avg: -53.694483914677534
Ep: 1497, Reward: -57.65472312703666, Avg: -53.673715709706265
Ep: 1498, Reward: -52.89855072463841, Avg: -53.65252820657202
Ep: 1499, Reward: -51.851851851852615, Avg: -53.649134374492924
Ep: 1500, Reward: -60.24464831804367, Avg: -53.686363466369
Ep: 1501, Reward: -58.90410958904188, Avg: -53.676639130160645
Ep: 1502, Reward: -57.746478873240235, Avg: -53.64371430850344
Ep: 1503, Reward: -55.63139931740695, Avg: -53.681127958034885
Ep: 1504, Reward: -56.0810810810819, Avg: -53.726367834589645
Ep: 1505, Reward: -53.17725752508439, Avg: -53.709529298729365
Ep: 1506, Reward: -49.83277591973315, Avg: -53.70081480440556
Ep: 1507, Reward: -53.90070921985897, Avg: -53.73277964308301
Ep: 1508, Reward: -55.01730103806309, Avg: -53.77075753151243
Ep: 1509, Reward: -57.23684210526397, Avg: -53.80907577335359
Ep: 1510, Reward: -49.640287769785004, Avg: -53.80547865105142
Ep: 1511, Reward: -58.06451612903308, Avg: -53.8348417610597
Ep: 1512, Reward: -54.24836601307272, Avg: -53.86059679665511
Ep: 1513, Reward: -48.717948717949454, Avg: -53.7703114951022
Ep: 1514, Reward: -52.38095238095312, Avg: -53.80193351891172
Ep: 1515, Reward: -53.90070921985897, Avg: -53.94438888697236
Ep: 1516, Reward: -53.57142857142938, Avg: -53.93946713028383
Ep: 1517, Reward: -61.03896103896191, Avg: -54.01190294529391
Ep: 1518, Reward: -57.51633986928182, Avg: -54.01896003169436
Ep: 1519, Reward: -56.521739130435634, Avg: -54.08777454530086
Ep: 1520, Reward: -54.70383275261408, Avg: -54.117571493516664
Ep: 1521, Reward: -53.57142857142937, Avg: -54.08806838792659
Ep: 1522, Reward: -52.54237288135677, Avg: -54.0530525563006
Ep: 1523, Reward: -55.01730103806304, Avg: -54.20667384254329
Ep: 1524, Reward: -57.37704918032871, Avg: -54.28549483939707
Ep: 1525, Reward: -52.55474452554825, Avg: -54.26558773919799
Ep: 1526, Reward: -55.932203389831315, Avg: -54.32490977309631
Ep: 1527, Reward: -54.397394136808664, Avg: -54.28905178169128
Ep: 1528, Reward: -55.97484276729638, Avg: -54.319814702117846
Ep: 1529, Reward: -55.932203389831386, Avg: -54.3228227428421
Ep: 1530, Reward: -48.80546075085405, Avg: -54.30038783986112
Ep: 1531, Reward: -47.7611940298513, Avg: -54.17403938412002
Ep: 1532, Reward: -57.65472312703665, Avg: -54.26782799470072
Ep: 1533, Reward: -44.44444444444513, Avg: -54.17490589110246
Ep: 1534, Reward: -49.820788530466714, Avg: -54.089780443073785
Ep: 1535, Reward: -59.62732919254749, Avg: -54.1208363436949
Ep: 1536, Reward: -60.65573770491886, Avg: -54.110780302213726
Ep: 1537, Reward: -51.38888888888969, Avg: -54.07784139654068
Ep: 1538, Reward: -48.52941176470655, Avg: -53.954014993015086
Ep: 1539, Reward: -56.043956043956776, Avg: -54.03684261315615
Ep: 1540, Reward: -50.757575757576426, Avg: -54.104763198318125
Ep: 1541, Reward: -50.35460992907876, Avg: -54.151787558478475
Ep: 1542, Reward: -50.1661129568114, Avg: -54.06614710074499
Ep: 1543, Reward: -56.250000000000895, Avg: -54.12160484722385
Ep: 1544, Reward: -48.90510948905183, Avg: -54.07118225790385
Ep: 1545, Reward: -52.72727272727342, Avg: -54.023291586483765
Ep: 1546, Reward: -51.04895104895176, Avg: -54.00479558972689
Ep: 1547, Reward: -42.52873563218467, Avg: -53.840177583272705
Ep: 1548, Reward: -45.833333333334075, Avg: -53.81643920345863
Ep: 1549, Reward: -57.51633986928187, Avg: -53.83079179134062
Ep: 1550, Reward: -43.609022556391544, Avg: -53.77869304052658
Ep: 1551, Reward: -54.09836065573856, Avg: -53.782310099041254
Ep: 1552, Reward: -51.55709342560634, Avg: -53.7540213841745
Ep: 1553, Reward: -49.458483754513395, Avg: -53.66261896057313
Ep: 1554, Reward: -51.21951219512272, Avg: -53.64356408252436
Ep: 1555, Reward: -67.74193548387161, Avg: -53.73194234147264
Ep: 1556, Reward: -60.78431372549103, Avg: -53.815975954918024
Ep: 1557, Reward: -60.00000000000081, Avg: -53.90654199265387
Ep: 1558, Reward: -53.41614906832378, Avg: -53.8469534833371
Ep: 1559, Reward: -52.380952380953175, Avg: -53.859484811657914
Ep: 1560, Reward: -55.223880597015736, Avg: -53.842187193787
Ep: 1561, Reward: -59.752321981425055, Avg: -53.91765159007183
Ep: 1562, Reward: -53.405017921147696, Avg: -53.81755542781988
Ep: 1563, Reward: -53.488372093024054, Avg: -53.833920630231596
Ep: 1564, Reward: -60.264900662252444, Avg: -53.83534264298908
Ep: 1565, Reward: -63.3027522935789, Avg: -53.9892034992582
Ep: 1566, Reward: -57.44680851063902, Avg: -53.93831135381703
Ep: 1567, Reward: -53.40501792114776, Avg: -53.9349949849858
Ep: 1568, Reward: -57.23684210526399, Avg: -54.05281795149298
Ep: 1569, Reward: -56.36363636363712, Avg: -54.05949228981289
Ep: 1570, Reward: -55.55555555555639, Avg: -54.09123832155892
Ep: 1571, Reward: -54.95495495495586, Avg: -54.17459570028996
Ep: 1572, Reward: -59.11949685534675, Avg: -54.22033612338887
Ep: 1573, Reward: -52.70270270270348, Avg: -54.17219975172309
Ep: 1574, Reward: -52.02952029520373, Avg: -54.22279798497815
Ep: 1575, Reward: -46.5648854961839, Avg: -54.19204396224213
Ep: 1576, Reward: -48.33948339483467, Avg: -54.1464532889441
Ep: 1577, Reward: -53.90070921985904, Avg: -54.15368780589185
Ep: 1578, Reward: -50.53003533568983, Avg: -54.09088184695638
Ep: 1579, Reward: -54.983922829582845, Avg: -54.14251318994755
Ep: 1580, Reward: -56.66666666666753, Avg: -54.131257778692145
Ep: 1581, Reward: -55.223880597015714, Avg: -54.12374815698933
Ep: 1582, Reward: -52.861952861953604, Avg: -54.07789960050248
Ep: 1583, Reward: -56.08108108108187, Avg: -54.051408824011695
Ep: 1584, Reward: -54.12844036697334, Avg: -54.048719286313336
Ep: 1585, Reward: -61.76470588235386, Avg: -54.19268213461056
Ep: 1586, Reward: -48.80546075085401, Avg: -54.096072205377865
Ep: 1587, Reward: -56.79012345679087, Avg: -54.138425994690294
Ep: 1588, Reward: -54.24836601307267, Avg: -54.12819399986895
Ep: 1589, Reward: -44.4444444444452, Avg: -54.01219888387382
Ep: 1590, Reward: -43.60902255639174, Avg: -53.9013635430947
Ep: 1591, Reward: -52.542372881356776, Avg: -53.9013635430947
Ep: 1592, Reward: -59.32203389830598, Avg: -54.00367479116865
Ep: 1593, Reward: -54.68277945619416, Avg: -53.99570806518264
Ep: 1594, Reward: -58.199356913184126, Avg: -54.04281791338424
Ep: 1595, Reward: -47.18309859154992, Avg: -53.975641807101155
Ep: 1596, Reward: -48.33948339483467, Avg: -53.923322355335216
Ep: 1597, Reward: -55.555555555556374, Avg: -53.902330679620405
Ep: 1598, Reward: -55.1724137931043, Avg: -53.925069310305076
Ep: 1599, Reward: -47.9553903345732, Avg: -53.88610469513226
Ep: 1600, Reward: -49.01960784313798, Avg: -53.77385429038321
Ep: 1601, Reward: -58.64661654135418, Avg: -53.77127935990633
Ep: 1602, Reward: -53.23741007194318, Avg: -53.72618867189336
Ep: 1603, Reward: -51.31086142322176, Avg: -53.682983292951505
Ep: 1604, Reward: -59.73154362416194, Avg: -53.7194879183823
Ep: 1605, Reward: -61.30952380952469, Avg: -53.800810581226706
Ep: 1606, Reward: -52.05479452054872, Avg: -53.82303076723487
Ep: 1607, Reward: -56.11285266457755, Avg: -53.845152201682055
Ep: 1608, Reward: -49.832775919733216, Avg: -53.79330695049876
Ep: 1609, Reward: -50.70422535211347, Avg: -53.72798078296726
Ep: 1610, Reward: -55.47945205479534, Avg: -53.78637242581736
Ep: 1611, Reward: -54.98392282958273, Avg: -53.75556649282285
Ep: 1612, Reward: -57.446808510639116, Avg: -53.787550917798505
Ep: 1613, Reward: -47.169811320755464, Avg: -53.772069543826575
Ep: 1614, Reward: -57.957957957958754, Avg: -53.82783959959663
Ep: 1615, Reward: -50.00000000000075, Avg: -53.78883250739805
Ep: 1616, Reward: -49.27536231884131, Avg: -53.74587184487217
Ep: 1617, Reward: -65.90909090909165, Avg: -53.79457314357346
Ep: 1618, Reward: -54.7038327526141, Avg: -53.766448072406796
Ep: 1619, Reward: -52.05479452054873, Avg: -53.72177862630792
Ep: 1620, Reward: -49.64028776978486, Avg: -53.67114317647964
Ep: 1621, Reward: -54.06360424028343, Avg: -53.67606493316817
Ep: 1622, Reward: -48.52941176470661, Avg: -53.63593532200166
Ep: 1623, Reward: -54.703832752614026, Avg: -53.63280063914717
Ep: 1624, Reward: -53.23741007194328, Avg: -53.59140424806333
Ep: 1625, Reward: -51.219512195122725, Avg: -53.57805192475907
Ep: 1626, Reward: -55.017301038063096, Avg: -53.56890290124139
Ep: 1627, Reward: -53.64238410596107, Avg: -53.561352800932916
Ep: 1628, Reward: -55.6313993174069, Avg: -53.55791836643403
Ep: 1629, Reward: -47.73519163763144, Avg: -53.475948248912026
Ep: 1630, Reward: -53.06859205776248, Avg: -53.51857956198111
Ep: 1631, Reward: -48.905109489051874, Avg: -53.5300187165731
Ep: 1632, Reward: -55.631399317406924, Avg: -53.509785478476815
Ep: 1633, Reward: -53.23741007194322, Avg: -53.59771513475181
Ep: 1634, Reward: -58.59872611465047, Avg: -53.685494510593635
Ep: 1635, Reward: -54.225352112676845, Avg: -53.63147473979493
Ep: 1636, Reward: -51.85185185185264, Avg: -53.54343588126425
Ep: 1637, Reward: -64.1873278236923, Avg: -53.67142027061229
Ep: 1638, Reward: -46.80851063829852, Avg: -53.654211259348216
Ep: 1639, Reward: -55.631399317406846, Avg: -53.65008569208271
Ep: 1640, Reward: -46.05809128630773, Avg: -53.603090847370034
Ep: 1641, Reward: -52.205882352941956, Avg: -53.62160357160866
Ep: 1642, Reward: -53.237410071943216, Avg: -53.65231654275998
Ep: 1643, Reward: -57.23684210526393, Avg: -53.662184963812614
Ep: 1644, Reward: -51.3888888888896, Avg: -53.68702275781098
Ep: 1645, Reward: -44.00000000000058, Avg: -53.59975003053825
Ep: 1646, Reward: -50.75757575757654, Avg: -53.596836277624504
Ep: 1647, Reward: -60.78431372549109, Avg: -53.77939205855756
Ep: 1648, Reward: -55.17241379310431, Avg: -53.87278286315527
Ep: 1649, Reward: -53.57142857142931, Avg: -53.833333750176735
Ep: 1650, Reward: -52.70270270270345, Avg: -53.92427055163986
Ep: 1651, Reward: -53.23741007194324, Avg: -53.9156610458019
Ep: 1652, Reward: -47.79116465863517, Avg: -53.87800175813219
Ep: 1653, Reward: -59.06432748538096, Avg: -53.97406019544087
Ep: 1654, Reward: -63.96396396396483, Avg: -54.10150471312929
Ep: 1655, Reward: -50.70422535211341, Avg: -53.9311276118117
Ep: 1656, Reward: -49.45848375451343, Avg: -53.81786931210192
Ep: 1657, Reward: -54.86111111111187, Avg: -53.76648042321304
Ep: 1658, Reward: -52.029520295203646, Avg: -53.752614135481835
Ep: 1659, Reward: -46.768060836502606, Avg: -53.696485220037346
Ep: 1660, Reward: -50.00000000000069, Avg: -53.64424641406718
Ep: 1661, Reward: -59.04436860068346, Avg: -53.63716688025978
Ep: 1662, Reward: -56.67870036101169, Avg: -53.66990370465841
Ep: 1663, Reward: -49.01960784313797, Avg: -53.62521606215955
Ep: 1664, Reward: -52.702702702703434, Avg: -53.549594082564056
Ep: 1665, Reward: -48.90510948905176, Avg: -53.405617654518785
Ep: 1666, Reward: -55.479452054795345, Avg: -53.38594408996036
Ep: 1667, Reward: -55.128205128205984, Avg: -53.403175962030936
